	TP			Delay		  System load (b)
0.07470407470407471 	8.121800706789463 	0.07500000000000001
0.3752653752653753 	8.7871983798116 	0.375
0.7643307643307643 	9.692940222155352 	0.775
1.11989511989512 	10.56738584187432 	1.1750000000000003
1.4082864082864084 	11.352914360374498 	1.5750000000000002
1.6268736268736268 	11.997779788452933 	1.975
1.7856057856057856 	12.504443874453687 	2.3750000000000004
1.8976608976608977 	12.889454322404605 	2.7750000000000004
1.9782159782159783 	13.190146263245534 	3.1750000000000003
2.0351000351000352 	13.433509344513139 	3.575
2.0766250766250764 	13.631834955117034 	3.975
2.1082211082211084 	13.78762168446447 	4.375
2.12995012995013 	13.93398195636701 	4.775

Η επιλογή δημιουργίας πακέτου με πιθανότητα : b/N (N --> αριθμός nodes = 8)
